item_price_id,item_id,price,name,description,creator,date_created,changed_by,date_changed,retired,retired_by,uuid,has_expiration
1102,13.3,,,3,2014-12-11 12:15:57,1970-01-01 00:00:00.000000003,2014-12-11 12:15:57,1970-01-01,,,,4767e902-5bc4-11e2-a081-b4b52f5b1c99
1103,12.0,,,11,2015-03-03 12:09:33,1970-01-01 00:00:00.000000011,2015-03-03 12:09:33,1970-01-01,,,,4767eb0b-5bc4-11e2-a081-b4b52f5b1c99
1104,285.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767ed29-5bc4-11e2-a081-b4b52f5b1c99
1105,359.0,,,3,2014-12-11 11:37:12,1970-01-01 00:00:00.000000003,2014-12-11 11:37:12,1970-01-01,,,,4767ef29-5bc4-11e2-a081-b4b52f5b1c99
1106,50.0,,,3,2014-12-11 12:17:18,1970-01-01 00:00:00.000000003,2014-12-11 12:17:18,1970-01-01,,,,4767f131-5bc4-11e2-a081-b4b52f5b1c99
1107,527.88,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767f336-5bc4-11e2-a081-b4b52f5b1c99
1108,467.5,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767f54b-5bc4-11e2-a081-b4b52f5b1c99
1109,532.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767f758-5bc4-11e2-a081-b4b52f5b1c99
1110,1729.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767f965-5bc4-11e2-a081-b4b52f5b1c99
1111,3.0,,,11,2015-03-03 11:19:29,1970-01-01 00:00:00.000000011,2015-03-03 11:19:29,1970-01-01,,,,4767fb6e-5bc4-11e2-a081-b4b52f5b1c99
1112,182.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767fd88-5bc4-11e2-a081-b4b52f5b1c99
1113,332.5,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4767ff8c-5bc4-11e2-a081-b4b52f5b1c99
1114,1.8,,,11,2015-04-18 12:41:49,1970-01-01 00:00:00.000000011,2015-04-18 12:41:49,1970-01-01,,,,47680190-5bc4-11e2-a081-b4b52f5b1c99
1115,15.0,,,16,2014-12-13 10:50:11,1970-01-01 00:00:00.000000016,2014-12-13 10:50:11,1970-01-01,,,,476805fb-5bc4-11e2-a081-b4b52f5b1c99
1116,306.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47680815-5bc4-11e2-a081-b4b52f5b1c99
1117,2394.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47680a1e-5bc4-11e2-a081-b4b52f5b1c99
1118,1330.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47680c27-5bc4-11e2-a081-b4b52f5b1c99
1119,1995.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47680e2b-5bc4-11e2-a081-b4b52f5b1c99
1120,199.5,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47681040-5bc4-11e2-a081-b4b52f5b1c99
1121,3.0,,,11,2015-02-27 12:04:00,1970-01-01 00:00:00.000000011,2015-02-27 12:04:00,1970-01-01,,,,47681245-5bc4-11e2-a081-b4b52f5b1c99
1123,333.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47681656-5bc4-11e2-a081-b4b52f5b1c99
1124,4.36,,,16,2014-12-13 10:37:18,1970-01-01 00:00:00.000000016,2014-12-13 10:37:18,1970-01-01,,,,4768186c-5bc4-11e2-a081-b4b52f5b1c99
1125,530.0,,,3,2014-12-11 11:07:09,1970-01-01 00:00:00.000000003,2014-12-11 11:07:09,1970-01-01,,,,47681a74-5bc4-11e2-a081-b4b52f5b1c99
1126,2.0,,,16,2014-12-13 10:35:39,1970-01-01 00:00:00.000000016,2014-12-13 10:35:39,1970-01-01,,,,47681c79-5bc4-11e2-a081-b4b52f5b1c99
1127,28.0,,,3,2014-12-11 12:25:16,1970-01-01 00:00:00.000000003,2014-12-11 12:25:16,1970-01-01,,,,47681e8a-5bc4-11e2-a081-b4b52f5b1c99
1128,69.0,,,16,2014-12-13 10:50:39,1970-01-01 00:00:00.000000016,2014-12-13 10:50:39,1970-01-01,,,,4768209b-5bc4-11e2-a081-b4b52f5b1c99
1129,1.5,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476822a0-5bc4-11e2-a081-b4b52f5b1c99
1130,2.0,,,16,2014-12-13 10:20:42,1970-01-01 00:00:00.000000016,2014-12-13 10:20:42,1970-01-01,,,,476824ac-5bc4-11e2-a081-b4b52f5b1c99
1131,108.0,,,3,2014-12-11 11:34:28,1970-01-01 00:00:00.000000003,2014-12-11 11:34:28,1970-01-01,,,,476826b1-5bc4-11e2-a081-b4b52f5b1c99
1132,15.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47684c05-5bc4-11e2-a081-b4b52f5b1c99
1133,293.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47684e2f-5bc4-11e2-a081-b4b52f5b1c99
1134,377.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47685045-5bc4-11e2-a081-b4b52f5b1c99
1135,113.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47685463-5bc4-11e2-a081-b4b52f5b1c99
1136,1315.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47685685-5bc4-11e2-a081-b4b52f5b1c99
1137,1293.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768588e-5bc4-11e2-a081-b4b52f5b1c99
1138,69.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47685aa3-5bc4-11e2-a081-b4b52f5b1c99
1139,35.0,,,3,2014-12-11 11:51:38,1970-01-01 00:00:00.000000003,2014-12-11 11:51:38,1970-01-01,,,,47685cac-5bc4-11e2-a081-b4b52f5b1c99
1140,225.0,,,11,2015-05-21 13:05:42,1970-01-01 00:00:00.000000011,2015-05-21 13:05:42,1970-01-01,,,,47685ece-5bc4-11e2-a081-b4b52f5b1c99
1141,225.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476860d3-5bc4-11e2-a081-b4b52f5b1c99
1142,0.34,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476862e4-5bc4-11e2-a081-b4b52f5b1c99
1143,1.5,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476864f1-5bc4-11e2-a081-b4b52f5b1c99
1144,1775.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768671c-5bc4-11e2-a081-b4b52f5b1c99
1145,313.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47686920-5bc4-11e2-a081-b4b52f5b1c99
1146,60.0,,,26,2015-07-11 10:16:34,1970-01-01 00:00:00.000000026,2015-07-11 10:16:34,1970-01-01,,,,47686b31-5bc4-11e2-a081-b4b52f5b1c99
1147,718.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47686d36-5bc4-11e2-a081-b4b52f5b1c99
1148,473.0,,,3,2014-12-11 12:09:09,1970-01-01 00:00:00.000000003,2014-12-11 12:09:09,1970-01-01,,,,47686f4b-5bc4-11e2-a081-b4b52f5b1c99
1149,439.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768715c-5bc4-11e2-a081-b4b52f5b1c99
1150,250.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47687365-5bc4-11e2-a081-b4b52f5b1c99
1151,21.0,,,11,2015-03-03 09:50:12,1970-01-01 00:00:00.000000011,2015-03-03 09:50:12,1970-01-01,,,,4768756e-5bc4-11e2-a081-b4b52f5b1c99
1152,997.5,,,3,2014-12-11 12:20:08,1970-01-01 00:00:00.000000003,2014-12-11 12:20:08,1970-01-01,,,,476877a5-5bc4-11e2-a081-b4b52f5b1c99
1153,1330.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476879bf-5bc4-11e2-a081-b4b52f5b1c99
1154,200.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47687bcc-5bc4-11e2-a081-b4b52f5b1c99
1155,200.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47687dd9-5bc4-11e2-a081-b4b52f5b1c99
1156,75.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47687ff7-5bc4-11e2-a081-b4b52f5b1c99
1157,11.0,,,3,2014-12-11 11:27:15,1970-01-01 00:00:00.000000003,2014-12-11 11:27:15,1970-01-01,,,,47688200-5bc4-11e2-a081-b4b52f5b1c99
1158,3.0,,,16,2014-12-13 11:19:43,1970-01-01 00:00:00.000000016,2014-12-13 11:19:43,1970-01-01,,,,4768840d-5bc4-11e2-a081-b4b52f5b1c99
1159,2.0,,,11,2015-09-15 09:23:35,1970-01-01 00:00:00.000000011,2015-09-15 09:23:35,1970-01-01,,,,4768861a-5bc4-11e2-a081-b4b52f5b1c99
1160,532.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47688833-5bc4-11e2-a081-b4b52f5b1c99
1161,1383.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47688a3c-5bc4-11e2-a081-b4b52f5b1c99
1162,3.0,,,16,2014-12-13 09:59:38,1970-01-01 00:00:00.000000016,2014-12-13 09:59:38,1970-01-01,,,,47688c40-5bc4-11e2-a081-b4b52f5b1c99
1163,9.0,,,3,2014-12-15 12:24:20,1970-01-01 00:00:00.000000003,2014-12-15 12:24:20,1970-01-01,,,,47688e4d-5bc4-11e2-a081-b4b52f5b1c99
1164,65.0,,,16,2014-12-13 10:09:06,1970-01-01 00:00:00.000000016,2014-12-13 10:09:06,1970-01-01,,,,47689067-5bc4-11e2-a081-b4b52f5b1c99
1165,1865.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47689281-5bc4-11e2-a081-b4b52f5b1c99
1166,320.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768948a-5bc4-11e2-a081-b4b52f5b1c99
1167,320.53,,,3,2014-12-11 12:27:43,1970-01-01 00:00:00.000000003,2014-12-11 12:27:43,1970-01-01,,,,47689692-5bc4-11e2-a081-b4b52f5b1c99
1168,51.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476898b0-5bc4-11e2-a081-b4b52f5b1c99
1169,4.0,,,16,2014-12-13 11:20:08,1970-01-01 00:00:00.000000016,2014-12-13 11:20:08,1970-01-01,,,,47689ab9-5bc4-11e2-a081-b4b52f5b1c99
1170,32.0,,,3,2014-12-11 11:22:46,1970-01-01 00:00:00.000000003,2014-12-11 11:22:46,1970-01-01,,,,47689cc2-5bc4-11e2-a081-b4b52f5b1c99
1171,459.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768a120-5bc4-11e2-a081-b4b52f5b1c99
1172,1596.0,,,11,2015-04-14 09:08:48,1970-01-01 00:00:00.000000011,2015-04-14 09:08:48,1970-01-01,,,,4768a34b-5bc4-11e2-a081-b4b52f5b1c99
1173,3724.0,,,3,2014-12-11 11:03:44,1970-01-01 00:00:00.000000003,2014-12-11 11:03:44,1970-01-01,,,,4768a54b-5bc4-11e2-a081-b4b52f5b1c99
1174,200.0,,,16,2014-12-13 11:11:22,1970-01-01 00:00:00.000000016,2014-12-13 11:11:22,1970-01-01,,,,4768a74f-5bc4-11e2-a081-b4b52f5b1c99
1175,50.0,,,16,2014-12-13 11:07:43,1970-01-01 00:00:00.000000016,2014-12-13 11:07:43,1970-01-01,,,,4768a94b-5bc4-11e2-a081-b4b52f5b1c99
1176,10.0,,,3,2014-12-11 12:09:33,1970-01-01 00:00:00.000000003,2014-12-11 12:09:33,1970-01-01,,,,4768ab94-5bc4-11e2-a081-b4b52f5b1c99
1177,2660.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768ada9-5bc4-11e2-a081-b4b52f5b1c99
1178,1330.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768afc7-5bc4-11e2-a081-b4b52f5b1c99
1179,17.0,,,3,2014-12-11 11:23:46,1970-01-01 00:00:00.000000003,2014-12-11 11:23:46,1970-01-01,,,,4768b1dd-5bc4-11e2-a081-b4b52f5b1c99
1180,203.0,,,16,2014-12-13 10:22:08,1970-01-01 00:00:00.000000016,2014-12-13 10:22:08,1970-01-01,,,,4768b403-5bc4-11e2-a081-b4b52f5b1c99
1181,35.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768db4e-5bc4-11e2-a081-b4b52f5b1c99
1182,9.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768dd97-5bc4-11e2-a081-b4b52f5b1c99
1183,50.0,,,16,2014-12-13 10:04:03,1970-01-01 00:00:00.000000016,2014-12-13 10:04:03,1970-01-01,,,,4768dfa8-5bc4-11e2-a081-b4b52f5b1c99
1184,1330.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768e1cb-5bc4-11e2-a081-b4b52f5b1c99
1185,518.04,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768e3dc-5bc4-11e2-a081-b4b52f5b1c99
1186,13300.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768e5f6-5bc4-11e2-a081-b4b52f5b1c99
1187,25536.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768e9a1-5bc4-11e2-a081-b4b52f5b1c99
1188,104.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768ebba-5bc4-11e2-a081-b4b52f5b1c99
1189,35.0,,,3,2014-12-11 12:10:25,1970-01-01 00:00:00.000000003,2014-12-11 12:10:25,1970-01-01,,,,4768f021-5bc4-11e2-a081-b4b52f5b1c99
1190,20.0,,,3,2014-12-11 12:05:23,1970-01-01 00:00:00.000000003,2014-12-11 12:05:23,1970-01-01,,,,4768f22e-5bc4-11e2-a081-b4b52f5b1c99
1191,60.0,,,16,2015-03-02 16:49:51,1970-01-01 00:00:00.000000016,2015-03-02 16:49:51,1970-01-01,,,,4768f42e-5bc4-11e2-a081-b4b52f5b1c99
1192,436.0,,,3,2014-12-11 11:42:10,1970-01-01 00:00:00.000000003,2014-12-11 11:42:10,1970-01-01,,,,4768f637-5bc4-11e2-a081-b4b52f5b1c99
1193,27.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4768f837-5bc4-11e2-a081-b4b52f5b1c99
1194,1.5,,,16,2014-12-13 11:18:32,1970-01-01 00:00:00.000000016,2014-12-13 11:18:32,1970-01-01,,,,4768fa44-5bc4-11e2-a081-b4b52f5b1c99
1195,40.0,,,3,2014-12-11 11:52:35,1970-01-01 00:00:00.000000003,2014-12-11 11:52:35,1970-01-01,,,,4768fc3b-5bc4-11e2-a081-b4b52f5b1c99
1196,75.0,,,3,2014-12-11 12:38:31,1970-01-01 00:00:00.000000003,2014-12-11 12:38:31,1970-01-01,,,,4768fe5e-5bc4-11e2-a081-b4b52f5b1c99
1197,2175.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769005e-5bc4-11e2-a081-b4b52f5b1c99
1198,1389.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47690262-5bc4-11e2-a081-b4b52f5b1c99
1199,1674.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769045a-5bc4-11e2-a081-b4b52f5b1c99
1200,1264.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47690667-5bc4-11e2-a081-b4b52f5b1c99
1201,65.0,,,11,2015-03-05 09:00:13,1970-01-01 00:00:00.000000011,2015-03-05 09:00:13,1970-01-01,,,,47690863-5bc4-11e2-a081-b4b52f5b1c99
1202,15.0,,,16,2014-12-13 10:49:17,1970-01-01 00:00:00.000000016,2014-12-13 10:49:17,1970-01-01,,,,47690a70-5bc4-11e2-a081-b4b52f5b1c99
1203,20.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47690c6b-5bc4-11e2-a081-b4b52f5b1c99
1204,3.0,,,3,2014-12-11 12:16:52,1970-01-01 00:00:00.000000003,2014-12-11 12:16:52,1970-01-01,,,,47690e78-5bc4-11e2-a081-b4b52f5b1c99
1205,87.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47691079-5bc4-11e2-a081-b4b52f5b1c99
1206,998.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769127d-5bc4-11e2-a081-b4b52f5b1c99
1207,798.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476916ce-5bc4-11e2-a081-b4b52f5b1c99
1208,150.0,,,21,2014-12-23 15:46:56,1970-01-01 00:00:00.000000021,2014-12-23 15:46:56,1970-01-01,,,,476918e4-5bc4-11e2-a081-b4b52f5b1c99
1209,150.0,,,3,2014-12-11 11:13:29,1970-01-01 00:00:00.000000003,2014-12-11 11:13:29,1970-01-01,,,,47691adb-5bc4-11e2-a081-b4b52f5b1c99
1210,2.0,,,3,2014-12-11 12:28:10,1970-01-01 00:00:00.000000003,2014-12-11 12:28:10,1970-01-01,,,,47691ce4-5bc4-11e2-a081-b4b52f5b1c99
1211,15.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47691ee4-5bc4-11e2-a081-b4b52f5b1c99
1212,10.0,,,16,2014-12-13 11:04:30,1970-01-01 00:00:00.000000016,2014-12-13 11:04:30,1970-01-01,,,,476920f1-5bc4-11e2-a081-b4b52f5b1c99
1213,665.0,,,3,2014-12-11 11:35:51,1970-01-01 00:00:00.000000003,2014-12-11 11:35:51,1970-01-01,,,,476922f1-5bc4-11e2-a081-b4b52f5b1c99
1214,2831.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476924f1-5bc4-11e2-a081-b4b52f5b1c99
1215,48.0,,,3,2014-12-11 12:48:52,1970-01-01 00:00:00.000000003,2014-12-11 12:48:52,1970-01-01,,,,476926e9-5bc4-11e2-a081-b4b52f5b1c99
1216,673.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476928f2-5bc4-11e2-a081-b4b52f5b1c99
1217,80.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47692aee-5bc4-11e2-a081-b4b52f5b1c99
1218,65.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47692cee-5bc4-11e2-a081-b4b52f5b1c99
1219,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47692ee5-5bc4-11e2-a081-b4b52f5b1c99
1220,4366.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476930f2-5bc4-11e2-a081-b4b52f5b1c99
1221,3145.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476932ea-5bc4-11e2-a081-b4b52f5b1c99
1222,505.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476934ee-5bc4-11e2-a081-b4b52f5b1c99
1223,13.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476936e6-5bc4-11e2-a081-b4b52f5b1c99
1224,13.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476938f3-5bc4-11e2-a081-b4b52f5b1c99
1225,108.0,,,3,2014-12-11 11:37:40,1970-01-01 00:00:00.000000003,2014-12-11 11:37:40,1970-01-01,,,,47693d37-5bc4-11e2-a081-b4b52f5b1c99
1226,8.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47693f4d-5bc4-11e2-a081-b4b52f5b1c99
1227,57.0,,,11,2015-04-07 16:03:21,1970-01-01 00:00:00.000000011,2015-04-07 16:03:21,1970-01-01,,,,47694149-5bc4-11e2-a081-b4b52f5b1c99
1228,193.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47694351-5bc4-11e2-a081-b4b52f5b1c99
1229,186.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47694545-5bc4-11e2-a081-b4b52f5b1c99
1230,49.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769719d-5bc4-11e2-a081-b4b52f5b1c99
1231,13.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476973c4-5bc4-11e2-a081-b4b52f5b1c99
1232,2.33,,,16,2014-12-13 11:06:32,1970-01-01 00:00:00.000000016,2014-12-13 11:06:32,1970-01-01,,,,476975d9-5bc4-11e2-a081-b4b52f5b1c99
1233,61.0,,,3,2014-12-11 12:43:14,1970-01-01 00:00:00.000000003,2014-12-11 12:43:14,1970-01-01,,,,476977d9-5bc4-11e2-a081-b4b52f5b1c99
1234,31.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476979e6-5bc4-11e2-a081-b4b52f5b1c99
1235,1075.0,,,3,2014-12-11 11:35:14,1970-01-01 00:00:00.000000003,2014-12-11 11:35:14,1970-01-01,,,,47697be2-5bc4-11e2-a081-b4b52f5b1c99
1236,3.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47697df3-5bc4-11e2-a081-b4b52f5b1c99
1237,25.0,,,16,2014-12-13 11:16:25,1970-01-01 00:00:00.000000016,2014-12-13 11:16:25,1970-01-01,,,,47697fef-5bc4-11e2-a081-b4b52f5b1c99
1238,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476981f8-5bc4-11e2-a081-b4b52f5b1c99
1239,55.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476983f0-5bc4-11e2-a081-b4b52f5b1c99
1240,2.0,,,16,2014-12-13 09:59:15,1970-01-01 00:00:00.000000016,2014-12-13 09:59:15,1970-01-01,,,,47698601-5bc4-11e2-a081-b4b52f5b1c99
1241,9.0,,,16,2014-12-13 10:17:37,1970-01-01 00:00:00.000000016,2014-12-13 10:17:37,1970-01-01,,,,476987f8-5bc4-11e2-a081-b4b52f5b1c99
1242,15.0,,,16,2014-12-13 10:17:02,1970-01-01 00:00:00.000000016,2014-12-13 10:17:02,1970-01-01,,,,47698cb9-5bc4-11e2-a081-b4b52f5b1c99
1243,25.0,,,16,2014-12-13 10:14:02,1970-01-01 00:00:00.000000016,2014-12-13 10:14:02,1970-01-01,,,,47698eb9-5bc4-11e2-a081-b4b52f5b1c99
1244,266.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476990ca-5bc4-11e2-a081-b4b52f5b1c99
1245,3.0,,,16,2014-12-13 10:08:26,1970-01-01 00:00:00.000000016,2014-12-13 10:08:26,1970-01-01,,,,476992c2-5bc4-11e2-a081-b4b52f5b1c99
1246,425.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476994ca-5bc4-11e2-a081-b4b52f5b1c99
1247,5.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476996cf-5bc4-11e2-a081-b4b52f5b1c99
1249,35.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47699ad7-5bc4-11e2-a081-b4b52f5b1c99
1250,6.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47699cdc-5bc4-11e2-a081-b4b52f5b1c99
1251,24.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,47699edc-5bc4-11e2-a081-b4b52f5b1c99
1252,39.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769a0e5-5bc4-11e2-a081-b4b52f5b1c99
1253,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769a4a5-5bc4-11e2-a081-b4b52f5b1c99
1254,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769a6ff-5bc4-11e2-a081-b4b52f5b1c99
1255,35.0,,,16,2014-12-13 10:26:16,1970-01-01 00:00:00.000000016,2014-12-13 10:26:16,1970-01-01,,,,4769a918-5bc4-11e2-a081-b4b52f5b1c99
1256,1621.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769ab4c-5bc4-11e2-a081-b4b52f5b1c99
1257,1663.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769ad43-5bc4-11e2-a081-b4b52f5b1c99
1258,1995.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769af48-5bc4-11e2-a081-b4b52f5b1c99
1259,1690.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769b399-5bc4-11e2-a081-b4b52f5b1c99
1260,426.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769b5b3-5bc4-11e2-a081-b4b52f5b1c99
1261,7.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769b7b7-5bc4-11e2-a081-b4b52f5b1c99
1262,13.0,,,3,2014-12-11 11:50:44,1970-01-01 00:00:00.000000003,2014-12-11 11:50:44,1970-01-01,,,,4769b9b8-5bc4-11e2-a081-b4b52f5b1c99
1263,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769bbaf-5bc4-11e2-a081-b4b52f5b1c99
1264,1.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769bdb8-5bc4-11e2-a081-b4b52f5b1c99
1265,119.0,,,16,2014-12-13 10:33:58,1970-01-01 00:00:00.000000016,2014-12-13 10:33:58,1970-01-01,,,,4769bfaf-5bc4-11e2-a081-b4b52f5b1c99
1266,120.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769c1b4-5bc4-11e2-a081-b4b52f5b1c99
1267,1290.1,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769c3ab-5bc4-11e2-a081-b4b52f5b1c99
1268,2680.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769c5b8-5bc4-11e2-a081-b4b52f5b1c99
1269,200.0,,,11,2015-04-14 15:42:43,1970-01-01 00:00:00.000000011,2015-04-14 15:42:43,1970-01-01,,,,4769c7ac-5bc4-11e2-a081-b4b52f5b1c99
1270,172.0,,,16,2014-12-13 10:51:10,1970-01-01 00:00:00.000000016,2014-12-13 10:51:10,1970-01-01,,,,4769c9b0-5bc4-11e2-a081-b4b52f5b1c99
1271,45.0,,,16,2014-12-13 10:11:44,1970-01-01 00:00:00.000000016,2014-12-13 10:11:44,1970-01-01,,,,4769cbac-5bc4-11e2-a081-b4b52f5b1c99
1272,1.5,,,3,2014-12-11 12:22:28,1970-01-01 00:00:00.000000003,2014-12-11 12:22:28,1970-01-01,,,,4769cdb9-5bc4-11e2-a081-b4b52f5b1c99
1273,98.0,,,11,2015-03-24 10:23:30,1970-01-01 00:00:00.000000011,2015-03-24 10:23:30,1970-01-01,,,,4769cfb0-5bc4-11e2-a081-b4b52f5b1c99
1274,2.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769d1b1-5bc4-11e2-a081-b4b52f5b1c99
1275,21.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769d3b1-5bc4-11e2-a081-b4b52f5b1c99
1276,21.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,4769d5c2-5bc4-11e2-a081-b4b52f5b1c99
1277,281.0,,,3,2014-12-11 12:26:54,1970-01-01 00:00:00.000000003,2014-12-11 12:26:54,1970-01-01,,,,4769d7be-5bc4-11e2-a081-b4b52f5b1c99
1278,223.0,,,3,2014-12-11 11:20:44,1970-01-01 00:00:00.000000003,2014-12-11 11:20:44,1970-01-01,,,,4769dbe0-5bc4-11e2-a081-b4b52f5b1c99
1279,199.5,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476a134f-5bc4-11e2-a081-b4b52f5b1c99
1280,599.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476a159c-5bc4-11e2-a081-b4b52f5b1c99
1281,266.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476a17a0-5bc4-11e2-a081-b4b52f5b1c99
1282,16.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476a19a0-5bc4-11e2-a081-b4b52f5b1c99
1283,28.73,,,3,2014-12-15 12:18:15,1970-01-01 00:00:00.000000003,2014-12-15 12:18:15,1970-01-01,,,,476a1ba0-5bc4-11e2-a081-b4b52f5b1c99
1284,192.0,,,3,2014-12-11 11:15:50,1970-01-01 00:00:00.000000003,2014-12-11 11:15:50,1970-01-01,,,,476a1db2-5bc4-11e2-a081-b4b52f5b1c99
1285,193.0,,,1,2013-01-11 10:55:37,,,1970-01-01,,,,476a1fa5-5bc4-11e2-a081-b4b52f5b1c99
